2.317301393,-0.156093836,0.764666140,-0.090349982,-0.013480966,-0.975940003,0.197980440,-0.049815172,0.340144500,0.606320977,0.256151304,-0.048748756,0.048013974,0.281011775,-0.087247234,-0.352645680,0.191001065,-0.337150961,0.030439791,0.007121672,0.044544244,0.113663994,-0.867074013,0.427798837,-0.216534369,0.043461189,-0.448268294,-0.359872058,0.555490792,-0.727099329,-0.525543571,0.402380347,-0.419827938,-0.092399109,-0.244427390,-0.567978382
2.317301393,-0.156093836,0.764666140,-0.090349982,-0.013480966,-0.975940003,0.197980440,-0.049815172,0.340144500,0.606320977,0.256151304,-0.048748756,0.048013974,0.281011775,-0.087247234,-0.352645680,0.191001065,-0.337150961,0.030439791,0.007121672,0.044544244,0.113663994,-0.867074013,0.427798837,-0.216534369,0.043461189,-0.448268294,-0.359872058,0.555490792,-0.727099329,-0.525543571,0.402380347,-0.419827938,-0.092399109,-0.244427390,-0.567978382
2.317301393,-0.156093836,0.764666140,-0.090349982,-0.013480966,-0.975940003,0.197980440,-0.049815172,0.340144500,0.606320977,0.256151304,-0.048748756,0.048013974,0.281011775,-0.087247234,-0.352645680,0.191001065,-0.337150961,0.030439791,0.007121672,0.044544244,0.113663994,-0.867074013,0.427798837,-0.216534369,0.043461189,-0.448268294,-0.359872058,0.555490792,-0.727099329,-0.525543571,0.402380347,-0.419827938,-0.092399109,-0.244427390,-0.567978382
2.317301393,-0.156093836,0.764666140,-0.090349982,-0.013480966,-0.975940003,0.197980440,-0.049815172,0.340144500,0.606320977,0.256151304,-0.048748756,0.048013974,0.281011775,-0.087247234,-0.352645680,0.191001065,-0.337150961,0.030439791,0.007121672,0.044544244,0.113663994,-0.867074013,0.427798837,-0.216534369,0.043461189,-0.448268294,-0.359872058,0.555490792,-0.727099329,-0.525543571,0.402380347,-0.419827938,-0.092399109,-0.244427390,-0.567978382
2.317301393,-0.156093836,0.764666140,-0.090349982,-0.013480966,-0.975940003,0.197980440,-0.049815172,0.340144500,0.606320977,0.256151304,-0.048748756,0.048013974,0.281011775,-0.087247234,-0.352645680,0.191001065,-0.337150961,0.030439791,0.007121672,0.044544244,0.113663994,-0.867074013,0.427798837,-0.216534369,0.043461189,-0.448268294,-0.359872058,0.555490792,-0.727099329,-0.525543571,0.402380347,-0.419827938,-0.092399109,-0.244427390,-0.567978382
2.317885448,-0.155295208,0.764395838,-0.090381068,-0.014032897,-0.976117293,0.197051693,-0.048474611,0.340361030,0.610755226,0.256615083,-0.048020339,0.048697390,0.283542448,-0.086221007,-0.354102077,0.187798359,-0.337360364,0.029693966,0.007357067,0.044671468,0.113085551,-0.868722207,0.426155085,-0.216347808,0.048057001,-0.451920846,-0.359522147,0.555807405,-0.732063746,-0.522898767,0.405892737,-0.417588599,-0.095530656,-0.242359220,-0.570134254
2.319470742,-0.153127503,0.763662163,-0.090464898,-0.015530909,-0.976592607,0.194529621,-0.044835946,0.340948754,0.622791044,0.257873913,-0.046043207,0.050552375,0.290411419,-0.083435535,-0.358055155,0.179105298,-0.337928744,0.027669585,0.007995998,0.045016790,0.111515493,-0.873195875,0.421693473,-0.215841428,0.060531348,-0.461834915,-0.358572389,0.556666782,-0.745538592,-0.515720012,0.415426368,-0.411510391,-0.104030570,-0.236745616,-0.575985907
2.321806963,-0.149932991,0.762580956,-0.090586979,-0.017738251,-0.977277336,0.190809756,-0.039473702,0.341814874,0.640528038,0.259729031,-0.043129540,0.053286038,0.300534112,-0.079330629,-0.363880744,0.166294473,-0.338766357,0.024686286,0.008937579,0.045525685,0.109201722,-0.879788649,0.415118466,-0.215095183,0.078914595,-0.476445123,-0.357172746,0.557933233,-0.765396259,-0.505140794,0.429475928,-0.402553033,-0.116556760,-0.228472936,-0.584609395
2.324643804,-0.146053940,0.761268063,-0.090732883,-0.020418133,-0.978083573,0.186287861,-0.032962407,0.342866590,0.662065818,0.261981673,-0.039591514,0.056605485,0.312825954,-0.074346100,-0.370954674,0.150738470,-0.339783458,0.021063709,0.010080928,0.046143630,0.106392144,-0.887794161,0.407134530,-0.214189029,0.101237111,-0.494186089,-0.355473179,0.559471066,-0.789509141,-0.492294602,0.446536109,-0.391676242,-0.131767132,-0.218427538,-0.595080774
2.327730954,-0.141832620,0.759839326,-0.090888744,-0.023333816,-0.978929498,0.181360988,-0.025876585,0.344011106,0.685503989,0.264433078,-0.035741311,0.060217826,0.326202370,-0.068921760,-0.378652774,0.133809879,-0.340890303,0.017121492,0.011325160,0.046816099,0.103334661,-0.896506042,0.398446128,-0.213202920,0.125529260,-0.513492435,-0.353623651,0.561144590,-0.815749630,-0.478314921,0.465101600,-0.379839733,-0.148319596,-0.207495783,-0.606476098
2.330818104,-0.137611300,0.758410589,-0.091041557,-0.026248717,-0.979742613,0.176428038,-0.018790763,0.345155621,0.708942161,0.266884484,-0.031891107,0.063830166,0.339578786,-0.063497420,-0.386350873,0.116881289,-0.341997148,0.013179275,0.012569393,0.047488567,0.100277179,-0.905217922,0.389757725,-0.212216811,0.149821408,-0.532798781,-0.351774123,0.562818115,-0.841990119,-0.464335241,0.483667090,-0.368003224,-0.164872061,-0.196564027,-0.617871422
2.333654945,-0.133732249,0.757097696,-0.091179291,-0.028926501,-0.980460850,0.171889839,-0.012279468,0.346207337,0.730479941,0.269137126,-0.028353081,0.067149613,0.351870628,-0.058512891,-0.393424803,0.101325286,-0.343014249,0.009556698,0.013712742,0.048106512,0.097467601,-0.913223434,0.381773789,-0.211310657,0.172143924,-0.550539747,-0.350074556,0.564355948,-0.866103001,-0.451489049,0.500727271,-0.357126433,-0.180082433,-0.186518629,-0.628342801
